training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
7.7124414,-7.7124414,0.090233296,1.0,0.082264714,-0.07570807,2.085396,7.739231,-7.739231,0.09693073,1.0,0.05068684096336365,253.43421745300293,5000
7.657695,-7.657695,0.07654675,1.0,0.049927466,-0.054948825,1.4444233,7.679044,-7.679044,0.081884,1.0,0.0008235069751739502,257.55175590515137,10000
7.6437087,-7.6437087,0.07305018,1.0,0.05845162,-0.0468586,1.2852983,7.6612053,-7.6612053,0.07742422,1.0,0.0007408544540405274,261.2560315132141,15000
7.6300306,-7.6300306,0.06963059,1.0,0.059516236,-0.065477766,1.3079164,7.687098,-7.687098,0.083897464,1.0,0.0008185847282409668,265.34895873069763,20000
7.611759,-7.611759,0.06506279,1.0,0.06707745,-0.05354424,1.1521325,7.649758,-7.649758,0.074562475,1.0,0.0008351739406585693,269.5248317718506,25000
7.6146145,-7.6146145,0.065776534,1.0,0.0846296,-0.042659055,1.1829098,7.648224,-7.648224,0.07417889,1.0,0.0007818526744842529,273.43409872055054,30000
7.6190405,-7.6190405,0.06688321,1.0,0.06647155,-0.055993255,1.3379347,7.6218147,-7.6218147,0.06757671,1.0,0.0008151040077209472,277.5096218585968,35000
7.59873,-7.59873,0.061805602,1.0,0.055283114,-0.0603183,1.2014126,7.651207,-7.651207,0.07492466,1.0,0.0007696747303009033,281.3579993247986,40000
7.6004467,-7.6004467,0.062234618,1.0,0.0743899,-0.06263548,1.2336272,7.6394825,-7.6394825,0.07199362,1.0,0.0008462228775024414,285.5891168117523,45000
7.5993443,-7.5993443,0.061958946,1.0,0.05445897,-0.071432635,1.2259141,7.6762724,-7.6762724,0.08119107,1.0,0.0007300968647003174,289.23960423469543,50000
7.5888333,-7.5888333,0.059331343,1.0,0.05236515,-0.08038355,1.1418624,7.628685,-7.628685,0.069294184,1.0,0.0008923651218414307,293.7014334201813,55000
7.5634093,-7.5634093,0.052975327,1.0,0.093218826,-0.06004878,1.2015808,7.652396,-7.652396,0.075222015,1.0,0.0007993198394775391,297.6980359554291,60000
7.584382,-7.584382,0.058218412,1.0,0.06378737,-0.055073354,1.1763277,7.659548,-7.659548,0.07700992,1.0,0.0008494707107543945,301.94539284706116,65000
7.588121,-7.588121,0.05915325,1.0,0.09817217,-0.058854815,1.1648327,7.64207,-7.64207,0.07264033,1.0,0.0008343370914459229,306.1170823574066,70000
7.583766,-7.583766,0.058064483,1.0,0.06489113,-0.119871,1.2770964,7.6577024,-7.6577024,0.07654854,1.0,0.0007787662982940674,310.01091718673706,75000
7.5712585,-7.5712585,0.054937687,1.0,0.09377611,-0.083066255,1.1824658,7.628001,-7.628001,0.0691233,1.0,0.0008182509422302246,314.10217547416687,80000
7.5644417,-7.5644417,0.05323337,1.0,0.094327144,-0.10361828,1.238703,7.647202,-7.647202,0.07392348,1.0,0.0007376984596252442,317.79067158699036,85000
7.5607743,-7.5607743,0.05231659,1.0,0.09200821,-0.07009283,1.1418856,7.6338415,-7.6338415,0.07058333,1.0,0.0007465331077575683,321.5233404636383,90000
7.577688,-7.577688,0.05654499,1.0,0.083889015,-0.111721285,1.3379825,7.63798,-7.63798,0.07161793,1.0,0.0007552750587463379,325.2997190952301,95000
7.571375,-7.571375,0.05496656,1.0,0.12210281,-0.061399274,1.2561018,7.6604223,-7.6604223,0.07722843,1.0,0.0008139840126037597,329.3696434497833,100000
7.561145,-7.561145,0.05240926,1.0,0.09548423,-0.07346637,1.1791561,7.635226,-7.635226,0.07092943,1.0,0.049419574975967405,576.467521905899,105000
7.571913,-7.571913,0.055101074,1.0,0.12001169,-0.06854479,1.3952223,7.6220436,-7.6220436,0.06763393,1.0,0.0007368834972381592,580.1519429683685,110000
7.5681305,-7.5681305,0.054155692,1.0,0.0721743,-0.10942602,1.2042829,7.6197524,-7.6197524,0.06706109,1.0,0.0007473841667175293,583.8888671398163,115000
7.5731044,-7.5731044,0.055399053,1.0,0.07109071,-0.10078818,1.3659813,7.6530085,-7.6530085,0.07537508,1.0,0.0007996080875396728,587.8869106769562,120000
7.5734525,-7.5734525,0.05548607,1.0,0.10894939,-0.0995514,1.3701459,7.638246,-7.638246,0.07168443,1.0,0.0007689697742462158,591.7317631244659,125000
